submission_date,state,tot_cases,new_case,tot_death,new_death
2020-03-29,RI,294,55.0,3,1.0
2020-03-29,HI,230,31.0,0,0.0
2020-03-29,MD,1239,247.0,10,5.0
2020-03-29,MS,847,184.0,16,3.0
2020-03-29,NYC,33474,2718.0,776,104.0
2020-03-28,WI,989,147.0,13,0.0
2020-03-28,MS,663,84.0,13,5.0
2020-03-28,NC,935,171.0,4,1.0
2020-03-28,AZ,773,108.0,15,2.0
2020-03-28,NE,108,19.0,2,0.0
2020-03-28,WA,4310,587.0,189,14.0
2020-03-28,GA,2592,225.0,79,14.0
2020-03-28,NM,208,17.0,2,1.0
2020-03-28,NV,738,117.0,14,-15.0
2020-03-28,FL,3877,823.0,56,10.0
2020-03-28,AL,720,81.0,3,0.0
2020-03-28,DE,214,49.0,5,3.0
2020-03-28,TN,1373,170.0,6,0.0
2020-03-28,IN,1232,251.0,31,7.0
2020-03-28,OH,1406,269.0,25,6.0
2020-03-28,AR,409,23.0,5,2.0
2020-03-28,WY,84,11.0,0,0.0
2020-03-28,NYC,30756,4059.0,672,222.0
2020-03-28,MP,2,2.0,0,0.0
2020-03-28,ME,211,43.0,1,0.0
2020-03-28,CT,1524,233.0,33,6.0
2020-03-28,VI,23,4.0,0,0.0
2020-03-28,NJ,11124,2299.0,140,32.0
2020-03-28,MI,4650,993.0,111,19.0
2020-03-28,MA,4257,1017.0,44,9.0
2020-03-28,AS,0,0.0,0,0.0
2020-03-28,NY,22552,3315.0,107,11.0
2020-03-28,NH,214,27.0,2,0.0
2020-03-28,SC,660,121.0,15,2.0
2020-03-28,VT,211,27.0,12,2.0
2020-03-28,PR,100,21.0,3,0.0
2020-03-28,HI,199,28.0,0,0.0
2020-03-28,UT,588,122.0,2,0.0
2020-03-28,OK,377,55.0,15,7.0
2020-03-28,ID,261,31.0,5,1.0
2020-03-28,SD,68,10.0,1,0.0
2020-03-28,MO,838,168.0,10,1.0
2020-03-28,IL,3491,465.0,47,13.0
2020-03-28,MN,441,42.0,5,1.0
2020-03-28,MD,992,218.0,5,0.0
2020-03-28,CO,2061,327.0,44,13.0
2020-03-28,GU,55,4.0,1,0.0
2020-03-28,DC,342,38.0,5,1.0
2020-03-28,FSM,0,0.0,0,0.0
2020-03-28,WV,113,17.0,0,0.0
2020-03-28,PA,2752,533.0,34,12.0
2020-03-28,IA,298,63.0,3,0.0
2020-03-28,OR,479,65.0,13,1.0
2020-03-28,RI,239,36.0,2,2.0
2020-03-28,PW,0,0.0,0,0.0
2020-03-28,AK,102,17.0,2,0.0
2020-03-28,TX,2052,321.0,27,4.0
2020-03-28,RMI,0,0.0,0,0.0
2020-03-28,VA,739,135.0,17,3.0
2020-03-28,KY,394,92.0,9,1.0
2020-03-28,MT,147,26.0,1,0.0
2020-03-28,LA,3315,569.0,137,18.0
2020-03-28,KS,261,59.0,5,1.0
2020-03-28,ND,94,26.0,1,0.0
2020-03-28,CA,5259,529.0,119,12.0
2020-03-27,PR,79,15.0,3,1.0
2020-03-27,OR,414,98.0,12,1.0
2020-03-27,MP,0,0.0,0,0.0
2020-03-27,WA,3723,516.0,175,28.0
2020-03-27,DC,304,37.0,4,1.0
2020-03-27,NM,191,55.0,1,0.0
2020-03-27,SD,58,12.0,1,0.0
2020-03-27,WI,842,135.0,13,5.0
2020-03-27,AL,639,108.0,3,2.0
2020-03-27,KS,202,34.0,4,1.0
2020-03-27,SC,539,83.0,13,4.0
2020-03-27,RMI,0,0.0,0,0.0
2020-03-27,GA,2367,524.0,65,5.0
2020-03-27,FL,3054,702.0,46,17.0
2020-03-27,LA,2746,441.0,119,36.0
2020-03-27,ND,68,10.0,1,1.0
2020-03-27,TX,1731,335.0,23,5.0
2020-03-27,FSM,0,0.0,0,0.0
2020-03-27,NYC,26697,3585.0,450,85.0
2020-03-27,TN,1203,246.0,6,3.0
2020-03-27,WV,96,20.0,0,0.0
2020-03-27,MI,3657,801.0,92,32.0
2020-03-27,IN,981,336.0,24,7.0
2020-03-27,CT,1291,279.0,27,6.0
2020-03-27,CO,1734,304.0,31,7.0
2020-03-27,AK,85,16.0,2,1.0
2020-03-27,MT,121,31.0,1,0.0
2020-03-27,NV,621,86.0,29,19.0
2020-03-27,PA,2219,531.0,22,6.0
2020-03-27,ME,168,13.0,1,1.0
2020-03-27,VI,19,2.0,0,0.0
2020-03-27,NY,19237,3372.0,96,37.0
2020-03-27,NH,187,29.0,2,1.0
2020-03-27,OK,322,74.0,8,1.0
2020-03-27,DE,165,22.0,2,0.0
2020-03-27,AZ,665,157.0,13,5.0
2020-03-27,KY,302,54.0,8,3.0
2020-03-27,RI,203,15.0,0,0.0
2020-03-27,NC,764,128.0,3,1.0
2020-03-27,ID,230,41.0,4,1.0
2020-03-27,CA,4730,953.0,107,43.0
2020-03-27,MD,774,0.0,5,0.0
2020-03-27,WY,73,18.0,0,0.0
2020-03-27,MA,3240,823.0,35,10.0
2020-03-27,GU,51,4.0,1,0.0
2020-03-27,OH,1137,270.0,19,4.0
2020-03-27,MS,579,0.0,8,1.0
2020-03-27,MN,399,0.0,4,0.0
2020-03-27,UT,466,64.0,2,0.0
2020-03-27,PW,0,0.0,0,0.0
2020-03-27,NE,89,16.0,2,2.0
2020-03-27,VA,604,0.0,14,0.0
2020-03-27,IA,235,56.0,3,2.0
2020-03-27,NJ,8825,1949.0,108,27.0
2020-03-27,AR,386,37.0,3,0.0
2020-03-27,HI,171,35.0,0,0.0
2020-03-27,IL,3026,488.0,34,8.0
2020-03-27,AS,0,0.0,0,0.0
2020-03-27,MO,670,168.0,9,1.0
2020-03-27,VT,184,28.0,10,2.0
2020-03-26,OR,316,50.0,11,1.0
2020-03-26,NH,158,21.0,1,0.0
2020-03-26,PA,1688,560.0,16,6.0
2020-03-26,MS,579,94.0,7,2.0
2020-03-26,RMI,0,0.0,0,0.0
2020-03-26,AS,0,0.0,0,0.0
2020-03-26,HI,136,17.0,0,0.0
2020-03-26,TN,957,173.0,3,0.0
2020-03-26,WI,707,122.0,8,2.0
2020-03-26,IL,2538,673.0,26,7.0
2020-03-26,MA,2417,579.0,25,10.0
2020-03-26,CT,1012,137.0,21,2.0
2020-03-26,NC,636,132.0,2,1.0
2020-03-26,CO,1430,344.0,24,5.0
2020-03-26,ME,155,8.0,0,0.0
2020-03-26,DC,267,36.0,3,0.0
2020-03-26,AL,531,145.0,1,1.0
2020-03-26,VA,604,144.0,14,1.0
2020-03-26,GU,47,9.0,1,0.0
2020-03-26,NM,136,24.0,1,0.0
2020-03-26,AR,349,43.0,3,1.0
2020-03-26,MT,90,25.0,1,1.0
2020-03-26,VT,156,33.0,8,0.0
2020-03-26,RI,188,56.0,0,0.0
2020-03-26,MP,0,0.0,0,0.0
2020-03-26,KS,168,70.0,3,1.0
2020-03-26,NYC,23112,3101.0,365,85.0
2020-03-26,WY,55,11.0,0,0.0
2020-03-26,DE,143,24.0,2,2.0
2020-03-26,CA,3777,795.0,64,7.0
2020-03-26,OK,248,25.0,7,0.0
2020-03-26,MN,399,53.0,4,2.0
2020-03-26,FSM,0,0.0,0,0.0
2020-03-26,KY,248,50.0,5,0.0
2020-03-26,LA,2305,359.0,83,10.0
2020-03-26,NJ,6876,2474.0,81,19.0
2020-03-26,SC,456,32.0,9,2.0
2020-03-26,UT,402,56.0,2,1.0
2020-03-26,FL,2352,491.0,29,6.0
2020-03-26,PW,0,0.0,0,0.0
2020-03-26,TX,1396,422.0,18,6.0
2020-03-26,NY,15865,2910.0,59,7.0
2020-03-26,OH,867,163.0,15,5.0
2020-03-26,NV,535,214.0,10,4.0
2020-03-26,MI,2856,562.0,60,17.0
2020-03-26,SD,46,5.0,1,0.0
2020-03-26,GA,1843,303.0,60,13.0
2020-03-26,ID,189,66.0,3,3.0
2020-03-26,PR,64,13.0,2,0.0
2020-03-26,IN,645,168.0,17,3.0
2020-03-26,IA,179,34.0,1,0.0
2020-03-26,AZ,508,107.0,8,2.0
2020-03-26,AK,69,10.0,1,0.0
2020-03-26,NE,73,9.0,0,0.0
2020-03-26,VI,17,0.0,0,0.0
2020-03-26,MO,502,146.0,8,0.0
2020-03-26,MD,774,194.0,5,1.0
2020-03-26,ND,58,13.0,0,0.0
2020-03-26,WV,76,25.0,0,0.0
2020-03-26,WA,3207,627.0,147,15.0
2020-03-25,UT,346,48.0,1,0.0
2020-03-25,GA,1540,281.0,47,9.0
2020-03-25,OK,223,117.0,7,4.0
2020-03-25,WV,51,12.0,0,0.0
2020-03-25,NM,112,12.0,1,1.0
2020-03-25,IN,477,112.0,14,2.0
2020-03-25,CT,875,257.0,19,7.0
2020-03-25,WI,585,128.0,6,1.0
2020-03-25,PR,51,12.0,2,0.0
2020-03-25,FSM,0,0.0,0,0.0
2020-03-25,CO,1086,165.0,19,8.0
2020-03-25,VI,17,0.0,0,0.0
2020-03-25,ID,123,52.0,0,0.0
2020-03-25,LA,1946,558.0,73,27.0
2020-03-25,OR,266,57.0,10,2.0
2020-03-25,KS,98,0.0,2,0.0
2020-03-25,AS,0,0.0,0,0.0
2020-03-25,AL,386,144.0,0,0.0
2020-03-25,KY,198,35.0,5,1.0
2020-03-25,VA,460,69.0,13,4.0
2020-03-25,RMI,0,0.0,0,0.0
2020-03-25,TN,784,117.0,3,1.0
2020-03-25,MD,580,231.0,4,0.0
2020-03-25,NH,137,29.0,1,0.0
2020-03-25,GU,38,8.0,1,0.0
2020-03-25,MN,346,59.0,2,1.0
2020-03-25,NY,12955,2194.0,52,13.0
2020-03-25,NC,504,106.0,1,1.0
2020-03-25,WA,2580,111.0,132,9.0
2020-03-25,MP,0,0.0,0,0.0
2020-03-25,AZ,401,75.0,6,1.0
2020-03-25,AK,59,17.0,1,0.0
2020-03-25,HI,119,17.0,0,0.0
2020-03-25,PA,1128,277.0,10,3.0
2020-03-25,MA,1838,679.0,15,4.0
2020-03-25,MS,485,108.0,5,3.0
2020-03-25,CA,2982,471.0,57,13.0
2020-03-25,RI,132,8.0,0,0.0
2020-03-25,AR,306,76.0,2,0.0
2020-03-25,NJ,4402,727.0,62,18.0
2020-03-25,NE,64,11.0,0,0.0
2020-03-25,IA,145,21.0,1,1.0
2020-03-25,WY,44,14.0,0,0.0
2020-03-25,MI,2294,503.0,43,19.0
2020-03-25,DC,231,48.0,3,1.0
2020-03-25,ME,147,29.0,0,0.0
2020-03-25,MO,356,101.0,8,3.0
2020-03-25,SC,424,82.0,7,0.0
2020-03-25,TX,974,259.0,12,1.0
2020-03-25,NV,321,43.0,6,2.0
2020-03-25,PW,0,0.0,0,0.0
2020-03-25,OH,704,140.0,10,2.0
2020-03-25,MT,65,17.0,0,0.0
2020-03-25,ND,45,8.0,0,0.0
2020-03-25,IL,1865,330.0,19,3.0
2020-03-25,VT,123,28.0,8,1.0
2020-03-25,DE,119,15.0,0,0.0
2020-03-25,SD,41,11.0,1,0.0
2020-03-25,NYC,20011,4414.0,280,88.0
2020-03-25,FL,1861,488.0,23,3.0
2020-03-24,NM,100,17.0,0,0.0
2020-03-24,DE,104,17.0,0,0.0
2020-03-24,VT,95,20.0,7,2.0
2020-03-24,SD,30,2.0,1,0.0
2020-03-24,MO,255,72.0,5,2.0
2020-03-24,VA,391,101.0,9,3.0
2020-03-24,AR,230,33.0,2,2.0
2020-03-24,NV,278,33.0,4,0.0
2020-03-24,KY,163,39.0,4,0.0
2020-03-24,ND,37,5.0,0,0.0
2020-03-24,OK,106,25.0,3,1.0
2020-03-24,AK,42,6.0,1,1.0
2020-03-24,RMI,0,0.0,0,0.0
2020-03-24,WY,30,4.0,0,0.0
2020-03-24,HI,102,9.0,0,0.0
2020-03-24,PR,39,8.0,2,0.0
2020-03-24,IA,124,19.0,0,0.0
2020-03-24,FL,1373,232.0,20,3.0
2020-03-24,NYC,15597,2478.0,192,67.0
2020-03-24,PW,0,0.0,0,0.0
2020-03-24,CO,921,201.0,11,4.0
2020-03-24,ME,118,9.0,0,0.0
2020-03-24,NY,10761,2191.0,39,8.0
2020-03-24,NE,53,1.0,0,0.0
2020-03-24,VI,17,0.0,0,0.0
2020-03-24,TN,667,52.0,2,0.0
2020-03-24,FSM,0,0.0,0,0.0
2020-03-24,NJ,3675,831.0,44,17.0
2020-03-24,KS,98,16.0,2,0.0
2020-03-24,ID,71,20.0,0,0.0
2020-03-24,MN,287,25.0,1,0.0
2020-03-24,OH,564,122.0,8,2.0
2020-03-24,GU,30,0.0,1,0.0
2020-03-24,NH,108,7.0,1,0.0
2020-03-24,TX,715,208.0,11,3.0
2020-03-24,IN,365,106.0,12,5.0
2020-03-24,LA,1388,216.0,46,12.0
2020-03-24,PA,851,207.0,7,5.0
2020-03-24,AZ,326,73.0,5,3.0
2020-03-24,AL,242,46.0,0,0.0
2020-03-24,SC,342,44.0,7,2.0
2020-03-24,MT,48,11.0,0,0.0
2020-03-24,OR,209,18.0,8,3.0
2020-03-24,NC,398,101.0,0,0.0
2020-03-24,DC,183,46.0,2,0.0
2020-03-24,MS,377,57.0,2,1.0
2020-03-24,UT,298,18.0,1,0.0
2020-03-24,WV,39,19.0,0,0.0
2020-03-24,MP,0,0.0,0,0.0
2020-03-24,AS,0,0.0,0,0.0
2020-03-24,MI,1791,463.0,24,9.0
2020-03-24,MA,1159,382.0,11,2.0
2020-03-24,CT,618,203.0,12,2.0
2020-03-24,MD,349,61.0,4,1.0
2020-03-24,CA,2511,580.0,44,9.0
2020-03-24,RI,124,18.0,0,0.0
2020-03-24,GA,1259,182.0,38,7.0
2020-03-24,IL,1535,250.0,16,4.0
2020-03-24,WI,457,41.0,5,0.0
2020-03-24,WA,2469,248.0,123,13.0
2020-03-23,NC,297,42.0,0,0.0
2020-03-23,PA,644,165.0,2,0.0
2020-03-23,MO,183,77.0,3,0.0
2020-03-23,TX,507,0.0,8,3.0
2020-03-23,RI,106,9.0,0,0.0
2020-03-23,WY,26,2.0,0,0.0
2020-03-23,CA,1931,222.0,35,3.0
2020-03-23,MT,37,3.0,0,0.0
2020-03-23,AS,0,0.0,0,0.0
2020-03-23,AZ,253,101.0,2,0.0
2020-03-23,MN,262,26.0,1,0.0
2020-03-23,DC,137,21.0,2,0.0
2020-03-23,NV,245,55.0,4,2.0
2020-03-23,VA,290,36.0,6,0.0
2020-03-23,IA,105,15.0,0,0.0
2020-03-23,PW,0,0.0,0,0.0
2020-03-23,LA,1172,137.0,34,5.0
2020-03-23,DE,87,31.0,0,0.0
2020-03-23,SD,28,7.0,1,0.0
2020-03-23,AK,36,14.0,0,0.0
2020-03-23,MI,1328,293.0,15,7.0
2020-03-23,CO,720,129.0,7,1.0
2020-03-23,NYC,13119,4074.0,125,62.0
2020-03-23,IL,1285,236.0,12,3.0
2020-03-23,VT,75,23.0,5,3.0
2020-03-23,WA,2221,225.0,110,15.0
2020-03-23,FL,1141,204.0,17,4.0
2020-03-23,PR,31,8.0,2,1.0
2020-03-23,IN,259,58.0,7,1.0
2020-03-23,ME,109,16.0,0,0.0
2020-03-23,NH,101,23.0,1,1.0
2020-03-23,UT,280,111.0,1,0.0
2020-03-23,OK,81,14.0,2,0.0
2020-03-23,RMI,0,0.0,0,0.0
2020-03-23,NY,8570,2447.0,31,7.0
2020-03-23,AR,197,33.0,0,0.0
2020-03-23,NE,52,2.0,0,0.0
2020-03-23,SC,298,103.0,5,2.0
2020-03-23,FSM,0,0.0,0,0.0
2020-03-23,MS,320,71.0,1,0.0
2020-03-23,ND,32,2.0,0,0.0
2020-03-23,KY,124,21.0,4,1.0
2020-03-23,NM,83,18.0,0,0.0
2020-03-23,CT,415,88.0,10,2.0
2020-03-23,MP,0,0.0,0,0.0
2020-03-23,GU,30,3.0,1,0.0
2020-03-23,WV,20,4.0,0,0.0
2020-03-23,AL,196,39.0,0,0.0
2020-03-23,VI,17,0.0,0,0.0
2020-03-23,HI,93,14.0,0,0.0
2020-03-23,MD,288,0.0,3,0.0
2020-03-23,NJ,2844,930.0,27,7.0
2020-03-23,GA,1077,221.0,31,6.0
2020-03-23,OR,191,30.0,5,0.0
2020-03-23,KS,82,18.0,2,0.0
2020-03-23,MA,777,131.0,9,4.0
2020-03-23,TN,615,110.0,2,0.0
2020-03-23,WI,416,35.0,5,1.0
2020-03-23,OH,442,91.0,6,3.0
2020-03-23,ID,51,4.0,0,0.0
2020-03-22,RMI,0,0.0,0,0.0
2020-03-22,NE,50,8.0,0,0.0
2020-03-22,WY,24,0.0,0,0.0
2020-03-22,VT,52,3.0,2,0.0
2020-03-22,PW,0,0.0,0,0.0
2020-03-22,MI,1035,248.0,8,3.0
2020-03-22,OH,351,104.0,3,0.0
2020-03-22,HI,79,20.0,0,0.0
2020-03-22,ID,47,5.0,0,0.0
2020-03-22,IN,201,75.0,6,2.0
2020-03-22,CA,1709,175.0,32,5.0
2020-03-22,AL,157,26.0,0,0.0
2020-03-22,WA,1996,203.0,95,1.0
2020-03-22,MA,646,121.0,5,4.0
2020-03-22,ND,30,2.0,0,0.0
2020-03-22,MS,249,109.0,1,0.0
2020-03-22,NV,190,36.0,2,0.0
2020-03-22,GU,27,13.0,1,1.0
2020-03-22,CO,591,116.0,6,1.0
2020-03-22,OK,67,14.0,2,1.0
2020-03-22,MP,0,0.0,0,0.0
2020-03-22,MD,288,98.0,3,0.0
2020-03-22,OR,161,24.0,5,1.0
2020-03-22,RI,97,31.0,0,0.0
2020-03-22,UT,169,44.0,1,1.0
2020-03-22,AR,164,46.0,0,0.0
2020-03-22,NYC,9045,2834.0,63,20.0
2020-03-22,MO,106,16.0,3,0.0
2020-03-22,NJ,1914,587.0,20,4.0
2020-03-22,AK,22,8.0,0,0.0
2020-03-22,WI,381,100.0,4,0.0
2020-03-22,DC,116,18.0,2,1.0
2020-03-22,MT,34,7.0,0,0.0
2020-03-22,TN,505,134.0,2,1.0
2020-03-22,LA,1035,272.0,29,9.0
2020-03-22,VA,254,102.0,6,4.0
2020-03-22,ME,93,23.0,0,0.0
2020-03-22,AZ,152,48.0,2,1.0
2020-03-22,FL,937,231.0,13,1.0
2020-03-22,PA,479,108.0,2,0.0
2020-03-22,NY,6123,1978.0,24,3.0
2020-03-22,MN,236,99.0,1,0.0
2020-03-22,NH,78,13.0,0,0.0
2020-03-22,AS,0,0.0,0,0.0
2020-03-22,FSM,0,0.0,0,0.0
2020-03-22,SC,195,22.0,3,0.0
2020-03-22,WV,16,4.0,0,0.0
2020-03-22,NC,255,71.0,0,0.0
2020-03-22,KY,103,16.0,3,0.0
2020-03-22,CT,327,104.0,8,3.0
2020-03-22,PR,23,2.0,1,1.0
2020-03-22,SD,21,7.0,1,0.0
2020-03-22,IL,1049,296.0,9,3.0
2020-03-22,NM,65,8.0,0,0.0
2020-03-22,DE,56,11.0,0,0.0
2020-03-22,TX,507,0.0,5,0.0
2020-03-22,KS,64,9.0,2,0.0
2020-03-22,IA,90,22.0,0,0.0
2020-03-22,GA,856,155.0,25,5.0
2020-03-22,VI,17,11.0,0,0.0
2020-03-21,FSM,0,0.0,0,0.0
2020-03-21,WA,1793,269.0,94,11.0
2020-03-21,SD,14,0.0,1,0.0
2020-03-21,IN,126,47.0,4,1.0
2020-03-21,ME,70,14.0,0,0.0
2020-03-21,CA,1534,230.0,27,3.0
2020-03-21,MA,525,112.0,1,0.0
2020-03-21,IL,753,168.0,6,1.0
2020-03-21,NH,65,10.0,0,0.0
2020-03-21,AS,0,0.0,0,0.0
2020-03-21,PA,371,102.0,2,1.0
2020-03-21,NC,184,47.0,0,0.0
2020-03-21,TX,507,106.0,5,0.0
2020-03-21,OH,247,78.0,3,2.0
2020-03-21,NE,42,4.0,0,0.0
2020-03-21,OR,137,23.0,4,1.0
2020-03-21,MP,0,0.0,0,0.0
2020-03-21,PR,21,7.0,0,0.0
2020-03-21,IA,68,23.0,0,0.0
2020-03-21,HI,59,10.0,0,0.0
2020-03-21,KS,55,11.0,2,1.0
2020-03-21,MS,140,60.0,1,0.0
2020-03-21,RMI,0,0.0,0,0.0
2020-03-21,MD,190,41.0,3,1.0
2020-03-21,NM,57,14.0,0,0.0
2020-03-21,NV,154,45.0,2,0.0
2020-03-21,NJ,1327,437.0,16,5.0
2020-03-21,VA,152,38.0,2,0.0
2020-03-21,CO,475,112.0,5,1.0
2020-03-21,MO,90,17.0,3,0.0
2020-03-21,UT,125,23.0,0,0.0
2020-03-21,DC,98,21.0,1,0.0
2020-03-21,NY,4145,1451.0,21,6.0
2020-03-21,GU,14,0.0,0,0.0
2020-03-21,KY,87,39.0,3,1.0
2020-03-21,LA,763,226.0,20,6.0
2020-03-21,PW,0,0.0,0,0.0
2020-03-21,SC,173,48.0,3,0.0
2020-03-21,DE,45,6.0,0,0.0
2020-03-21,ND,28,2.0,0,0.0
2020-03-21,FL,706,196.0,12,1.0
2020-03-21,WY,24,2.0,0,0.0
2020-03-21,MN,137,22.0,1,1.0
2020-03-21,TN,371,143.0,1,0.0
2020-03-21,AL,131,25.0,0,0.0
2020-03-21,VT,49,20.0,2,0.0
2020-03-21,NYC,6211,1060.0,43,14.0
2020-03-21,CT,223,29.0,5,1.0
2020-03-21,WI,281,75.0,4,1.0
2020-03-21,AR,118,18.0,0,0.0
2020-03-21,ID,42,11.0,0,0.0
2020-03-21,MT,27,6.0,0,0.0
2020-03-21,VI,6,0.0,0,0.0
2020-03-21,AZ,104,41.0,1,0.0
2020-03-21,MI,787,238.0,5,2.0
2020-03-21,RI,66,12.0,0,0.0
2020-03-21,WV,12,4.0,0,0.0
2020-03-21,AK,14,2.0,0,0.0
2020-03-21,OK,53,4.0,1,0.0
2020-03-21,GA,701,86.0,20,6.0
2020-03-20,CO,363,86.0,4,2.0
2020-03-20,DE,39,9.0,0,0.0
2020-03-20,AZ,63,19.0,1,1.0
2020-03-20,SC,125,44.0,3,2.0
2020-03-20,NJ,890,148.0,11,2.0
2020-03-20,WY,22,4.0,0,0.0
2020-03-20,MN,115,0.0,0,0.0
2020-03-20,KS,44,9.0,1,0.0
2020-03-20,AL,106,28.0,0,0.0
2020-03-20,NYC,5151,0.0,29,0.0
2020-03-20,PR,14,12.0,0,0.0
2020-03-20,FL,510,117.0,11,2.0
2020-03-20,MS,80,0.0,1,0.0
2020-03-20,VT,29,13.0,2,0.0
2020-03-20,FSM,0,0.0,0,0.0
2020-03-20,NC,137,40.0,0,0.0
2020-03-20,VA,114,0.0,2,0.0
2020-03-20,MA,413,85.0,1,1.0
2020-03-20,LA,537,145.0,14,4.0
2020-03-20,HI,49,10.0,0,0.0
2020-03-20,NY,2694,1011.0,15,10.0
2020-03-20,ID,31,8.0,0,0.0
2020-03-20,MI,549,215.0,3,2.0
2020-03-20,NV,109,14.0,2,1.0
2020-03-20,OR,114,26.0,3,0.0
2020-03-20,GU,14,2.0,0,0.0
2020-03-20,WV,8,3.0,0,0.0
2020-03-20,MP,0,0.0,0,0.0
2020-03-20,TX,401,258.0,5,2.0
2020-03-20,WA,1524,148.0,83,9.0
2020-03-20,NM,43,8.0,0,0.0
2020-03-20,OH,169,50.0,1,1.0
2020-03-20,KY,48,5.0,2,0.0
2020-03-20,NH,55,11.0,0,0.0
2020-03-20,CA,1304,322.0,24,6.0
2020-03-20,ME,56,4.0,0,0.0
2020-03-20,NE,38,11.0,0,0.0
2020-03-20,IN,79,23.0,3,1.0
2020-03-20,IA,45,1.0,0,0.0
2020-03-20,PW,0,0.0,0,0.0
2020-03-20,WI,206,51.0,3,3.0
2020-03-20,OK,49,0.0,1,0.0
2020-03-20,ND,26,7.0,0,0.0
2020-03-20,RMI,0,0.0,0,0.0
2020-03-20,RI,54,10.0,0,0.0
2020-03-20,MD,149,0.0,2,1.0
2020-03-20,IL,585,163.0,5,1.0
2020-03-20,VI,6,3.0,0,0.0
2020-03-20,SD,14,0.0,1,0.0
2020-03-20,UT,102,34.0,0,0.0
2020-03-20,AS,0,0.0,0,0.0
2020-03-20,PA,269,84.0,1,0.0
2020-03-20,DC,77,6.0,1,1.0
2020-03-20,AR,100,36.0,0,0.0
2020-03-20,MO,73,45.0,3,2.0
2020-03-20,MT,21,6.0,0,0.0
2020-03-20,CT,194,35.0,4,1.0
2020-03-20,GA,615,122.0,14,1.0
2020-03-20,TN,228,74.0,1,1.0
2020-03-20,AK,12,3.0,0,0.0
2020-03-19,MI,334,254.0,1,0.0
2020-03-19,WA,1376,189.0,74,8.0
2020-03-19,FL,393,94.0,9,1.0
2020-03-19,OH,119,31.0,0,0.0
2020-03-19,RI,44,11.0,0,0.0
2020-03-19,PW,0,0.0,0,0.0
2020-03-19,AL,78,27.0,0,0.0
2020-03-19,AR,64,27.0,0,0.0
2020-03-19,WY,18,2.0,0,0.0
2020-03-19,NY,1683,640.0,5,4.0
2020-03-19,NYC,5151,1597.0,29,8.0
2020-03-19,NE,27,0.0,0,0.0
2020-03-19,LA,392,131.0,10,3.0
2020-03-19,IL,422,134.0,4,3.0
2020-03-19,PR,2,0.0,0,0.0
2020-03-19,MA,328,72.0,0,0.0
2020-03-19,HI,39,17.0,0,0.0
2020-03-19,MD,149,42.0,1,0.0
2020-03-19,ID,23,13.0,0,0.0
2020-03-19,MP,0,0.0,0,0.0
2020-03-19,ND,19,12.0,0,0.0
2020-03-19,MS,80,30.0,1,1.0
2020-03-19,DE,30,4.0,0,0.0
2020-03-19,MO,28,4.0,1,0.0
2020-03-19,WI,155,49.0,0,0.0
2020-03-19,TX,143,60.0,3,1.0
2020-03-19,AK,9,3.0,0,0.0
2020-03-19,SC,81,21.0,1,0.0
2020-03-19,AS,0,0.0,0,0.0
2020-03-19,MT,15,3.0,0,0.0
2020-03-19,IN,56,17.0,2,0.0
2020-03-19,AZ,44,17.0,0,0.0
2020-03-19,CO,277,61.0,2,0.0
2020-03-19,NH,44,5.0,0,0.0
2020-03-19,KS,35,14.0,1,0.0
2020-03-19,TN,154,56.0,0,0.0
2020-03-19,NC,97,35.0,0,0.0
2020-03-19,CT,159,63.0,3,2.0
2020-03-19,CA,982,330.0,18,4.0
2020-03-19,NJ,742,315.0,9,4.0
2020-03-19,PA,185,52.0,1,0.0
2020-03-19,OR,88,13.0,3,0.0
2020-03-19,GA,493,115.0,13,7.0
2020-03-19,GU,12,4.0,0,0.0
2020-03-19,VT,16,4.0,2,2.0
2020-03-19,SD,14,3.0,1,0.0
2020-03-19,UT,68,28.0,0,0.0
2020-03-19,NM,35,7.0,0,0.0
2020-03-19,FSM,0,0.0,0,0.0
2020-03-19,VI,3,0.0,0,0.0
2020-03-19,OK,49,18.0,1,1.0
2020-03-19,ME,52,8.0,0,0.0
2020-03-19,WV,5,3.0,0,0.0
2020-03-19,IA,44,6.0,0,0.0
2020-03-19,DC,71,32.0,0,0.0
2020-03-19,NV,95,32.0,1,0.0
2020-03-19,KY,43,8.0,2,1.0
2020-03-19,MN,115,26.0,0,0.0
2020-03-19,VA,114,20.0,2,0.0
2020-03-19,RMI,0,0.0,0,0.0
2020-03-18,TN,98,25.0,0,0.0
2020-03-18,WV,2,1.0,0,0.0
2020-03-18,NM,28,5.0,0,0.0
2020-03-18,ND,7,2.0,0,0.0
2020-03-18,PA,133,37.0,1,1.0
2020-03-18,PW,0,0.0,0,0.0
2020-03-18,MT,12,1.0,0,0.0
2020-03-18,OK,31,12.0,0,0.0
2020-03-18,SD,11,0.0,1,0.0
2020-03-18,OH,88,21.0,0,0.0
2020-03-18,WA,1187,257.0,66,19.0
2020-03-18,ME,44,12.0,0,0.0
2020-03-18,LA,261,71.0,7,3.0
2020-03-18,VI,3,1.0,0,0.0
2020-03-18,AL,51,12.0,0,0.0
2020-03-18,KY,35,9.0,1,1.0
2020-03-18,NE,27,6.0,0,0.0
2020-03-18,NY,1043,313.0,1,0.0
2020-03-18,GA,378,95.0,6,5.0
2020-03-18,OR,75,10.0,3,2.0
2020-03-18,AK,6,3.0,0,0.0
